Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,27,'0113,Rice,5510,Production,2014,2014,tonnes,30500.000000,A
154,'807,North Macedonia,27,'0113,Rice,5510,Production,2015,2015,tonnes,30527.000000,A
154,'807,North Macedonia,27,'0113,Rice,5510,Production,2016,2016,tonnes,24792.000000,A
154,'807,North Macedonia,27,'0113,Rice,5510,Production,2017,2017,tonnes,17080.000000,A
154,'807,North Macedonia,27,'0113,Rice,5510,Production,2018,2018,tonnes,19732.000000,A
154,'807,North Macedonia,27,'0113,Rice,5510,Production,2019,2019,tonnes,21278.000000,A
154,'807,North Macedonia,27,'0113,Rice,5510,Production,2020,2020,tonnes,19518.000000,A
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1992,1992,kg CO2eq/kg product,53.771900,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1993,1993,kg CO2eq/kg product,48.879500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1994,1994,kg CO2eq/kg product,55.191000,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1995,1995,kg CO2eq/kg product,60.697900,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1996,1996,kg CO2eq/kg product,61.482500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1997,1997,kg CO2eq/kg product,60.121600,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1998,1998,kg CO2eq/kg product,74.315900,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,1999,1999,kg CO2eq/kg product,56.234100,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2000,2000,kg CO2eq/kg product,60.491000,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2001,2001,kg CO2eq/kg product,54.404500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2002,2002,kg CO2eq/kg product,53.379100,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2003,2003,kg CO2eq/kg product,42.969700,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2004,2004,kg CO2eq/kg product,40.918800,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2005,2005,kg CO2eq/kg product,45.561100,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2006,2006,kg CO2eq/kg product,49.576700,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2007,2007,kg CO2eq/kg product,38.135800,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2008,2008,kg CO2eq/kg product,39.689200,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2009,2009,kg CO2eq/kg product,41.520500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2010,2010,kg CO2eq/kg product,41.761800,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2011,2011,kg CO2eq/kg product,55.375200,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2012,2012,kg CO2eq/kg product,57.948600,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2013,2013,kg CO2eq/kg product,44.646100,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2014,2014,kg CO2eq/kg product,45.540200,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2015,2015,kg CO2eq/kg product,56.505700,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2016,2016,kg CO2eq/kg product,67.676600,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2017,2017,kg CO2eq/kg product,55.541100,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2018,2018,kg CO2eq/kg product,62.396000,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2019,2019,kg CO2eq/kg product,55.827800,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",71761,Emissions intensity,2020,2020,kg CO2eq/kg product,62.618800,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1992,1992,kilotonnes,405.924000,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1993,1993,kilotonnes,411.370100,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1994,1994,kilotonnes,416.416200,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1995,1995,kilotonnes,418.815500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1996,1996,kilotonnes,412.178700,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1997,1997,kilotonnes,438.106000,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1998,1998,kilotonnes,433.633500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),1999,1999,kilotonnes,378.905500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2000,2000,kilotonnes,381.093500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2001,2001,kilotonnes,375.391300,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2002,2002,kilotonnes,359.668200,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2003,2003,kilotonnes,373.449500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2004,2004,kilotonnes,361.067200,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2005,2005,kilotonnes,346.446500,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2006,2006,kilotonnes,353.581300,E
154,'807,North Macedonia,867,'21111.01,"Meat of cattle with the bone, fresh or chilled",723113,Emissions (CO2eq) (AR5),2007,2007,kilotonnes,271.564900,E
