Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Source Code,Source,Unit,Value,Flag,Note
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),1994,1994,3050,FAO TIER 1,kilotonnes,0.006800,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),1995,1995,3050,FAO TIER 1,kilotonnes,0.006800,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),1996,1996,3050,FAO TIER 1,kilotonnes,0.004600,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),1997,1997,3050,FAO TIER 1,kilotonnes,0.005500,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),1998,1998,3050,FAO TIER 1,kilotonnes,0.006400,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),1999,1999,3050,FAO TIER 1,kilotonnes,0.005700,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2000,2000,3050,FAO TIER 1,kilotonnes,0.005100,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2001,2001,3050,FAO TIER 1,kilotonnes,0.004400,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2002,2002,3050,FAO TIER 1,kilotonnes,0.005800,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2003,2003,3050,FAO TIER 1,kilotonnes,0.004000,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2004,2004,3050,FAO TIER 1,kilotonnes,0.006500,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2005,2005,3050,FAO TIER 1,kilotonnes,0.006100,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2006,2006,3050,FAO TIER 1,kilotonnes,0.006000,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2007,2007,3050,FAO TIER 1,kilotonnes,0.004900,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2008,2008,3050,FAO TIER 1,kilotonnes,0.007000,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2009,2009,3050,FAO TIER 1,kilotonnes,0.006400,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2010,2010,3050,FAO TIER 1,kilotonnes,0.005600,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2011,2011,3050,FAO TIER 1,kilotonnes,0.005700,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2012,2012,3050,FAO TIER 1,kilotonnes,0.004200,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2013,2013,3050,FAO TIER 1,kilotonnes,0.005500,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2014,2014,3050,FAO TIER 1,kilotonnes,0.006500,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2015,2015,3050,FAO TIER 1,kilotonnes,0.004600,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2016,2016,3050,FAO TIER 1,kilotonnes,0.006200,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2017,2017,3050,FAO TIER 1,kilotonnes,0.004400,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2018,2018,3050,FAO TIER 1,kilotonnes,0.005700,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2019,2019,3050,FAO TIER 1,kilotonnes,0.006000,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2020,2020,3050,FAO TIER 1,kilotonnes,0.006400,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2030,2030,3050,FAO TIER 1,kilotonnes,0.006400,E,
154,'807,North Macedonia,44,'0115,Barley,72362,Indirect emissions (N2O) (Crop residues),2050,2050,3050,FAO TIER 1,kilotonnes,0.006500,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1992,1992,3050,FAO TIER 1,kilotonnes,0.031800,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1993,1993,3050,FAO TIER 1,kilotonnes,0.027100,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1994,1994,3050,FAO TIER 1,kilotonnes,0.036800,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1995,1995,3050,FAO TIER 1,kilotonnes,0.036900,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1996,1996,3050,FAO TIER 1,kilotonnes,0.025100,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1997,1997,3050,FAO TIER 1,kilotonnes,0.029900,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1998,1998,3050,FAO TIER 1,kilotonnes,0.034600,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),1999,1999,3050,FAO TIER 1,kilotonnes,0.031100,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2000,2000,3050,FAO TIER 1,kilotonnes,0.027700,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2001,2001,3050,FAO TIER 1,kilotonnes,0.023800,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2002,2002,3050,FAO TIER 1,kilotonnes,0.031300,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2003,2003,3050,FAO TIER 1,kilotonnes,0.021900,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2004,2004,3050,FAO TIER 1,kilotonnes,0.035300,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2005,2005,3050,FAO TIER 1,kilotonnes,0.033300,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2006,2006,3050,FAO TIER 1,kilotonnes,0.032600,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2007,2007,3050,FAO TIER 1,kilotonnes,0.026800,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2008,2008,3050,FAO TIER 1,kilotonnes,0.038200,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2009,2009,3050,FAO TIER 1,kilotonnes,0.035000,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2010,2010,3050,FAO TIER 1,kilotonnes,0.030300,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2011,2011,3050,FAO TIER 1,kilotonnes,0.030800,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2012,2012,3050,FAO TIER 1,kilotonnes,0.022800,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2013,2013,3050,FAO TIER 1,kilotonnes,0.030100,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2014,2014,3050,FAO TIER 1,kilotonnes,0.035600,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2015,2015,3050,FAO TIER 1,kilotonnes,0.025100,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2016,2016,3050,FAO TIER 1,kilotonnes,0.033900,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2017,2017,3050,FAO TIER 1,kilotonnes,0.023700,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2018,2018,3050,FAO TIER 1,kilotonnes,0.031000,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2019,2019,3050,FAO TIER 1,kilotonnes,0.032900,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2020,2020,3050,FAO TIER 1,kilotonnes,0.034900,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2030,2030,3050,FAO TIER 1,kilotonnes,0.034700,E,
154,'807,North Macedonia,44,'0115,Barley,7230,Emissions (N2O),2050,2050,3050,FAO TIER 1,kilotonnes,0.035600,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1992,1992,3050,FAO TIER 1,kg of nutrients,115300.045100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1993,1993,3050,FAO TIER 1,kg of nutrients,97378.225100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1994,1994,3050,FAO TIER 1,kg of nutrients,108808.391900,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1995,1995,3050,FAO TIER 1,kg of nutrients,108691.982500,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1996,1996,3050,FAO TIER 1,kg of nutrients,109189.952700,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1997,1997,3050,FAO TIER 1,kg of nutrients,127886.084500,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1998,1998,3050,FAO TIER 1,kg of nutrients,121079.790600,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),1999,1999,3050,FAO TIER 1,kg of nutrients,129597.927000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2000,2000,3050,FAO TIER 1,kg of nutrients,122291.103000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2001,2001,3050,FAO TIER 1,kg of nutrients,93183.702900,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2002,2002,3050,FAO TIER 1,kg of nutrients,117360.140800,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2003,2003,3050,FAO TIER 1,kg of nutrients,118872.157100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2004,2004,3050,FAO TIER 1,kg of nutrients,115137.407500,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2005,2005,3050,FAO TIER 1,kg of nutrients,71262.136500,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2006,2006,3050,FAO TIER 1,kg of nutrients,73785.388100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2007,2007,3050,FAO TIER 1,kg of nutrients,74554.592000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2008,2008,3050,FAO TIER 1,kg of nutrients,75907.459400,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2009,2009,3050,FAO TIER 1,kg of nutrients,74554.592000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2010,2010,3050,FAO TIER 1,kg of nutrients,74554.592000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2011,2011,3050,FAO TIER 1,kg of nutrients,74554.592000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2012,2012,3050,FAO TIER 1,kg of nutrients,74554.592000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2013,2013,3050,FAO TIER 1,kg of nutrients,74554.592000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2014,2014,3050,FAO TIER 1,kg of nutrients,72213.820500,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2015,2015,3050,FAO TIER 1,kg of nutrients,68629.932600,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2016,2016,3050,FAO TIER 1,kg of nutrients,70564.412900,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2017,2017,3050,FAO TIER 1,kg of nutrients,70977.331000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2018,2018,3050,FAO TIER 1,kg of nutrients,71850.609000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2019,2019,3050,FAO TIER 1,kg of nutrients,72160.626100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2020,2020,3050,FAO TIER 1,kg of nutrients,71880.456700,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2030,2030,3050,FAO TIER 1,kg of nutrients,75188.201800,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72392,Residues (Crop residues),2050,2050,3050,FAO TIER 1,kg of nutrients,73085.949900,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1992,1992,3050,FAO TIER 1,kilotonnes,0.001800,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1993,1993,3050,FAO TIER 1,kilotonnes,0.001500,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1994,1994,3050,FAO TIER 1,kilotonnes,0.001700,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1995,1995,3050,FAO TIER 1,kilotonnes,0.001700,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1996,1996,3050,FAO TIER 1,kilotonnes,0.001700,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1997,1997,3050,FAO TIER 1,kilotonnes,0.002000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1998,1998,3050,FAO TIER 1,kilotonnes,0.001900,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),1999,1999,3050,FAO TIER 1,kilotonnes,0.002000,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2000,2000,3050,FAO TIER 1,kilotonnes,0.001900,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2001,2001,3050,FAO TIER 1,kilotonnes,0.001500,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2002,2002,3050,FAO TIER 1,kilotonnes,0.001800,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2003,2003,3050,FAO TIER 1,kilotonnes,0.001900,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2004,2004,3050,FAO TIER 1,kilotonnes,0.001800,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2005,2005,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2006,2006,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2007,2007,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2008,2008,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2009,2009,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2010,2010,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2011,2011,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2012,2012,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2013,2013,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2014,2014,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2015,2015,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2016,2016,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2017,2017,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2018,2018,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2019,2019,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2020,2020,3050,FAO TIER 1,kilotonnes,0.001100,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2030,2030,3050,FAO TIER 1,kilotonnes,0.001200,E,
154,'807,North Macedonia,176,'01701,"Beans, dry",72342,Direct emissions (N2O) (Crop residues),2050,2050,3050,FAO TIER 1,kilotonnes,0.001100,E,
