Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Source Code,Source,Unit,Value,Flag,Note
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2011,2011,3050,FAO TIER 1,kilotonnes,0.110200,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2012,2012,3050,FAO TIER 1,kilotonnes,0.094000,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2013,2013,3050,FAO TIER 1,kilotonnes,0.111400,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2014,2014,3050,FAO TIER 1,kilotonnes,0.122500,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2015,2015,3050,FAO TIER 1,kilotonnes,0.096600,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2016,2016,3050,FAO TIER 1,kilotonnes,0.124900,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2017,2017,3050,FAO TIER 1,kilotonnes,0.091400,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2018,2018,3050,FAO TIER 1,kilotonnes,0.113600,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2019,2019,3050,FAO TIER 1,kilotonnes,0.110000,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2020,2020,3050,FAO TIER 1,kilotonnes,0.112600,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2030,2030,3050,FAO TIER 1,kilotonnes,0.133800,E,
154,'807,North Macedonia,5064,Crop Residues,7234,Direct emissions (N2O),2050,2050,3050,FAO TIER 1,kilotonnes,0.137100,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1992,1992,3050,FAO TIER 1,kilotonnes,0.028600,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1993,1993,3050,FAO TIER 1,kilotonnes,0.023400,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1994,1994,3050,FAO TIER 1,kilotonnes,0.029700,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1995,1995,3050,FAO TIER 1,kilotonnes,0.032500,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1996,1996,3050,FAO TIER 1,kilotonnes,0.025300,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1997,1997,3050,FAO TIER 1,kilotonnes,0.027700,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1998,1998,3050,FAO TIER 1,kilotonnes,0.029900,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),1999,1999,3050,FAO TIER 1,kilotonnes,0.028800,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2000,2000,3050,FAO TIER 1,kilotonnes,0.026300,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2001,2001,3050,FAO TIER 1,kilotonnes,0.022500,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2002,2002,3050,FAO TIER 1,kilotonnes,0.025400,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2003,2003,3050,FAO TIER 1,kilotonnes,0.022100,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2004,2004,3050,FAO TIER 1,kilotonnes,0.030400,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2005,2005,3050,FAO TIER 1,kilotonnes,0.028800,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2006,2006,3050,FAO TIER 1,kilotonnes,0.026900,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2007,2007,3050,FAO TIER 1,kilotonnes,0.021800,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2008,2008,3050,FAO TIER 1,kilotonnes,0.027300,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2009,2009,3050,FAO TIER 1,kilotonnes,0.026900,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2010,2010,3050,FAO TIER 1,kilotonnes,0.024200,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2011,2011,3050,FAO TIER 1,kilotonnes,0.024800,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2012,2012,3050,FAO TIER 1,kilotonnes,0.021100,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2013,2013,3050,FAO TIER 1,kilotonnes,0.025100,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2014,2014,3050,FAO TIER 1,kilotonnes,0.027600,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2015,2015,3050,FAO TIER 1,kilotonnes,0.021700,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2016,2016,3050,FAO TIER 1,kilotonnes,0.028100,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2017,2017,3050,FAO TIER 1,kilotonnes,0.020600,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2018,2018,3050,FAO TIER 1,kilotonnes,0.025600,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2019,2019,3050,FAO TIER 1,kilotonnes,0.024800,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2020,2020,3050,FAO TIER 1,kilotonnes,0.025300,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2030,2030,3050,FAO TIER 1,kilotonnes,0.030100,E,
154,'807,North Macedonia,5064,Crop Residues,7236,Indirect emissions (N2O),2050,2050,3050,FAO TIER 1,kilotonnes,0.030800,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1992,1992,3050,FAO TIER 1,kilotonnes,0.155600,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1993,1993,3050,FAO TIER 1,kilotonnes,0.127200,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1994,1994,3050,FAO TIER 1,kilotonnes,0.161700,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1995,1995,3050,FAO TIER 1,kilotonnes,0.177000,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1996,1996,3050,FAO TIER 1,kilotonnes,0.137800,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1997,1997,3050,FAO TIER 1,kilotonnes,0.150900,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1998,1998,3050,FAO TIER 1,kilotonnes,0.162500,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),1999,1999,3050,FAO TIER 1,kilotonnes,0.156900,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2000,2000,3050,FAO TIER 1,kilotonnes,0.143300,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2001,2001,3050,FAO TIER 1,kilotonnes,0.122700,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2002,2002,3050,FAO TIER 1,kilotonnes,0.138300,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2003,2003,3050,FAO TIER 1,kilotonnes,0.120400,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2004,2004,3050,FAO TIER 1,kilotonnes,0.165600,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2005,2005,3050,FAO TIER 1,kilotonnes,0.156900,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2006,2006,3050,FAO TIER 1,kilotonnes,0.146500,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2007,2007,3050,FAO TIER 1,kilotonnes,0.118800,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2008,2008,3050,FAO TIER 1,kilotonnes,0.148800,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2009,2009,3050,FAO TIER 1,kilotonnes,0.146600,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2010,2010,3050,FAO TIER 1,kilotonnes,0.131900,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2011,2011,3050,FAO TIER 1,kilotonnes,0.135000,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2012,2012,3050,FAO TIER 1,kilotonnes,0.115100,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2013,2013,3050,FAO TIER 1,kilotonnes,0.136500,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2014,2014,3050,FAO TIER 1,kilotonnes,0.150000,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2015,2015,3050,FAO TIER 1,kilotonnes,0.118400,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2016,2016,3050,FAO TIER 1,kilotonnes,0.153100,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2017,2017,3050,FAO TIER 1,kilotonnes,0.112000,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2018,2018,3050,FAO TIER 1,kilotonnes,0.139100,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2019,2019,3050,FAO TIER 1,kilotonnes,0.134800,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2020,2020,3050,FAO TIER 1,kilotonnes,0.137900,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2030,2030,3050,FAO TIER 1,kilotonnes,0.163800,E,
154,'807,North Macedonia,5064,Crop Residues,7230,Emissions (N2O),2050,2050,3050,FAO TIER 1,kilotonnes,0.168000,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1992,1992,3050,FAO TIER 1,kilotonnes,41.239100,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1993,1993,3050,FAO TIER 1,kilotonnes,33.711400,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1994,1994,3050,FAO TIER 1,kilotonnes,42.851700,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1995,1995,3050,FAO TIER 1,kilotonnes,46.897500,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1996,1996,3050,FAO TIER 1,kilotonnes,36.519500,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1997,1997,3050,FAO TIER 1,kilotonnes,39.989600,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1998,1998,3050,FAO TIER 1,kilotonnes,43.075600,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),1999,1999,3050,FAO TIER 1,kilotonnes,41.571100,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2000,2000,3050,FAO TIER 1,kilotonnes,37.964000,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2001,2001,3050,FAO TIER 1,kilotonnes,32.521900,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2002,2002,3050,FAO TIER 1,kilotonnes,36.638900,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2003,2003,3050,FAO TIER 1,kilotonnes,31.910600,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2004,2004,3050,FAO TIER 1,kilotonnes,43.878400,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2005,2005,3050,FAO TIER 1,kilotonnes,41.567800,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2006,2006,3050,FAO TIER 1,kilotonnes,38.824000,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2007,2007,3050,FAO TIER 1,kilotonnes,31.475300,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2008,2008,3050,FAO TIER 1,kilotonnes,39.425900,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2009,2009,3050,FAO TIER 1,kilotonnes,38.852000,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2010,2010,3050,FAO TIER 1,kilotonnes,34.961500,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2011,2011,3050,FAO TIER 1,kilotonnes,35.769300,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2012,2012,3050,FAO TIER 1,kilotonnes,30.506200,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2013,2013,3050,FAO TIER 1,kilotonnes,36.159600,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2014,2014,3050,FAO TIER 1,kilotonnes,39.759300,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2015,2015,3050,FAO TIER 1,kilotonnes,31.363400,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2016,2016,3050,FAO TIER 1,kilotonnes,40.560900,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2017,2017,3050,FAO TIER 1,kilotonnes,29.675500,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2018,2018,3050,FAO TIER 1,kilotonnes,36.868300,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2019,2019,3050,FAO TIER 1,kilotonnes,35.711900,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2020,2020,3050,FAO TIER 1,kilotonnes,36.539000,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2030,2030,3050,FAO TIER 1,kilotonnes,43.419800,E,
154,'807,North Macedonia,5064,Crop Residues,724313,Emissions (CO2eq) from N2O (AR5),2050,2050,3050,FAO TIER 1,kilotonnes,44.506900,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1992,1992,3050,FAO TIER 1,kilotonnes,41.239100,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1993,1993,3050,FAO TIER 1,kilotonnes,33.711400,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1994,1994,3050,FAO TIER 1,kilotonnes,42.851700,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1995,1995,3050,FAO TIER 1,kilotonnes,46.897500,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1996,1996,3050,FAO TIER 1,kilotonnes,36.519500,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1997,1997,3050,FAO TIER 1,kilotonnes,39.989600,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1998,1998,3050,FAO TIER 1,kilotonnes,43.075600,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),1999,1999,3050,FAO TIER 1,kilotonnes,41.571100,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2000,2000,3050,FAO TIER 1,kilotonnes,37.964000,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2001,2001,3050,FAO TIER 1,kilotonnes,32.521900,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2002,2002,3050,FAO TIER 1,kilotonnes,36.638900,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2003,2003,3050,FAO TIER 1,kilotonnes,31.910600,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2004,2004,3050,FAO TIER 1,kilotonnes,43.878400,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2005,2005,3050,FAO TIER 1,kilotonnes,41.567800,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2006,2006,3050,FAO TIER 1,kilotonnes,38.824000,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2007,2007,3050,FAO TIER 1,kilotonnes,31.475300,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2008,2008,3050,FAO TIER 1,kilotonnes,39.425900,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2009,2009,3050,FAO TIER 1,kilotonnes,38.852000,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2010,2010,3050,FAO TIER 1,kilotonnes,34.961500,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2011,2011,3050,FAO TIER 1,kilotonnes,35.769300,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2012,2012,3050,FAO TIER 1,kilotonnes,30.506200,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2013,2013,3050,FAO TIER 1,kilotonnes,36.159600,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2014,2014,3050,FAO TIER 1,kilotonnes,39.759300,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2015,2015,3050,FAO TIER 1,kilotonnes,31.363400,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2016,2016,3050,FAO TIER 1,kilotonnes,40.560900,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2017,2017,3050,FAO TIER 1,kilotonnes,29.675500,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2018,2018,3050,FAO TIER 1,kilotonnes,36.868300,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2019,2019,3050,FAO TIER 1,kilotonnes,35.711900,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2020,2020,3050,FAO TIER 1,kilotonnes,36.539000,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2030,2030,3050,FAO TIER 1,kilotonnes,43.419800,E,
154,'807,North Macedonia,5064,Crop Residues,723113,Emissions (CO2eq) (AR5),2050,2050,3050,FAO TIER 1,kilotonnes,44.506900,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1992,1992,3050,FAO TIER 1,kilotonnes,2.370200,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1993,1993,3050,FAO TIER 1,kilotonnes,1.440000,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1994,1994,3050,FAO TIER 1,kilotonnes,0.484700,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1995,1995,3050,FAO TIER 1,kilotonnes,0.351400,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1996,1996,3050,FAO TIER 1,kilotonnes,1.163700,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1997,1997,3050,FAO TIER 1,kilotonnes,1.473100,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1998,1998,3050,FAO TIER 1,kilotonnes,1.251000,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),1999,1999,3050,FAO TIER 1,kilotonnes,1.174900,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2000,2000,3050,FAO TIER 1,kilotonnes,1.081400,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2001,2001,3050,FAO TIER 1,kilotonnes,0.420000,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2002,2002,3050,FAO TIER 1,kilotonnes,0.523600,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2003,2003,3050,FAO TIER 1,kilotonnes,0.858200,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2003,2003,3051,UNFCCC,kilotonnes,0.704800,A,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2004,2004,3050,FAO TIER 1,kilotonnes,0.795200,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2005,2005,3050,FAO TIER 1,kilotonnes,0.667800,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2006,2006,3050,FAO TIER 1,kilotonnes,0.706700,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2007,2007,3050,FAO TIER 1,kilotonnes,0.701100,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2008,2008,3050,FAO TIER 1,kilotonnes,0.724100,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2008,2008,3051,UNFCCC,kilotonnes,0.600000,A,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2009,2009,3050,FAO TIER 1,kilotonnes,0.873600,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2010,2010,3050,FAO TIER 1,kilotonnes,1.155000,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2011,2011,3050,FAO TIER 1,kilotonnes,1.260000,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2012,2012,3050,FAO TIER 1,kilotonnes,1.303700,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2012,2012,3051,UNFCCC,kilotonnes,1.090000,A,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2013,2013,3050,FAO TIER 1,kilotonnes,1.304800,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2013,2013,3051,UNFCCC,kilotonnes,1.090000,A,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2014,2014,3050,FAO TIER 1,kilotonnes,1.448700,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2014,2014,3051,UNFCCC,kilotonnes,1.210000,A,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2015,2015,3050,FAO TIER 1,kilotonnes,1.395800,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2016,2016,3050,FAO TIER 1,kilotonnes,1.411200,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2017,2017,3050,FAO TIER 1,kilotonnes,0.916700,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2018,2018,3050,FAO TIER 1,kilotonnes,0.902200,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2019,2019,3050,FAO TIER 1,kilotonnes,0.974700,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2020,2020,3050,FAO TIER 1,kilotonnes,0.889600,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2030,2030,3050,FAO TIER 1,kilotonnes,0.835200,E,
154,'807,North Macedonia,5060,Rice Cultivation,7225,Emissions (CH4),2050,2050,3050,FAO TIER 1,kilotonnes,0.916400,E,
154,'807,North Macedonia,5060,Rice Cultivation,724413,Emissions (CO2eq) from CH4 (AR5),1992,1992,3050,FAO TIER 1,kilotonnes,66.365600,E,
154,'807,North Macedonia,5060,Rice Cultivation,724413,Emissions (CO2eq) from CH4 (AR5),1993,1993,3050,FAO TIER 1,kilotonnes,40.321100,E,
154,'807,North Macedonia,5060,Rice Cultivation,724413,Emissions (CO2eq) from CH4 (AR5),1994,1994,3050,FAO TIER 1,kilotonnes,13.571000,E,
