Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2002,2002,%,37.410000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2003,2003,%,36.200000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2004,2004,%,36.530000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2005,2005,%,36.480000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2006,2006,%,35.870000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2007,2007,%,40.060000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2008,2008,%,39.890000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2009,2009,%,41.460000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2010,2010,%,37.000000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2011,2011,%,37.030000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2012,2012,%,32.680000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2013,2013,%,32.780000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2014,2014,%,32.670000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2015,2015,%,32.810000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2016,2016,%,32.890000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2017,2017,%,32.940000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2018,2018,%,33.070000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2019,2019,%,33.120000,E
154,'807,North Macedonia,6621,Arable land,7208,Share in Agricultural land,2020,2020,%,32.960000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1992,1992,%,4.280000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1993,1993,%,4.160000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1994,1994,%,4.010000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1995,1995,%,3.890000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1996,1996,%,3.800000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1997,1997,%,3.660000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1998,1998,%,3.720000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,1999,1999,%,3.510000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2000,2000,%,3.560000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2001,2001,%,3.540000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2002,2002,%,3.300000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2003,2003,%,3.380000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2004,2004,%,3.800000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2005,2005,%,3.180000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2006,2006,%,3.100000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2007,2007,%,3.350000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2008,2008,%,3.390000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2009,2009,%,3.460000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2010,2010,%,3.130000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2011,2011,%,3.130000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2012,2012,%,2.840000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2013,2013,%,2.940000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2014,2014,%,3.010000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2015,2015,%,3.090000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2016,2016,%,3.160000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2017,2017,%,3.160000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2018,2018,%,3.240000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2019,2019,%,3.240000,E
154,'807,North Macedonia,6650,Land under permanent crops,7208,Share in Agricultural land,2020,2020,%,3.250000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1992,1992,%,50.650000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1993,1993,%,51.120000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1994,1994,%,51.000000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1995,1995,%,50.970000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1996,1996,%,51.010000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1997,1997,%,50.430000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1998,1998,%,49.190000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,1999,1999,%,49.380000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2000,2000,%,48.500000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2001,2001,%,49.280000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2002,2002,%,40.700000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2003,2003,%,39.580000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2004,2004,%,40.330000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2005,2005,%,39.660000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2006,2006,%,38.970000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2007,2007,%,43.400000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2008,2008,%,43.270000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2009,2009,%,44.920000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2010,2010,%,40.130000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2011,2011,%,40.160000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2012,2012,%,35.520000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2013,2013,%,35.710000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2014,2014,%,35.690000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2015,2015,%,35.900000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2016,2016,%,36.050000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2017,2017,%,36.100000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2018,2018,%,36.310000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2019,2019,%,36.360000,E
154,'807,North Macedonia,6620,Cropland,7208,Share in Agricultural land,2020,2020,%,36.210000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1992,1992,%,26.030000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1993,1993,%,26.070000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1994,1994,%,25.990000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1995,1995,%,25.800000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1996,1996,%,25.870000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1997,1997,%,25.440000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1998,1998,%,24.970000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,1999,1999,%,24.890000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2000,2000,%,23.550000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2001,2001,%,24.070000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2002,2002,%,21.350000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2003,2003,%,20.250000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2004,2004,%,20.020000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2005,2005,%,19.150000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2006,2006,%,18.760000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2007,2007,%,18.510000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2008,2008,%,18.230000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2009,2009,%,18.040000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2010,2010,%,17.800000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2011,2011,%,17.800000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2012,2012,%,17.840000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2013,2013,%,17.840000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2014,2014,%,17.840000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2015,2015,%,17.960000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2016,2016,%,18.080000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2017,2017,%,18.120000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2018,2018,%,18.200000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2019,2019,%,18.240000,E
154,'807,North Macedonia,6620,Cropland,7209,Share in Land area,2020,2020,%,18.120000,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1992,1992,ha/cap,0.332900,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1993,1993,ha/cap,0.334200,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1994,1994,ha/cap,0.333600,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1995,1995,ha/cap,0.330800,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1996,1996,ha/cap,0.330700,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1997,1997,ha/cap,0.323600,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1998,1998,ha/cap,0.315600,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,1999,1999,ha/cap,0.312700,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2000,2000,ha/cap,0.294400,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2001,2001,ha/cap,0.299600,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2002,2002,ha/cap,0.265000,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2003,2003,ha/cap,0.250800,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2004,2004,ha/cap,0.247400,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2005,2005,ha/cap,0.236400,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2006,2006,ha/cap,0.231200,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2007,2007,ha/cap,0.226100,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2008,2008,ha/cap,0.222500,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2009,2009,ha/cap,0.219900,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2010,2010,ha/cap,0.216800,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2011,2011,ha/cap,0.216600,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2012,2012,ha/cap,0.216900,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2013,2013,ha/cap,0.216800,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2014,2014,ha/cap,0.216600,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2015,2015,ha/cap,0.217900,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2016,2016,ha/cap,0.219200,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2017,2017,ha/cap,0.219500,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2018,2018,ha/cap,0.220400,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2019,2019,ha/cap,0.220800,E
154,'807,North Macedonia,6620,Cropland,7277,Area per capita,2020,2020,ha/cap,0.219400,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1992,1992,%,49.350000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1993,1993,%,48.880000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1994,1994,%,49.000000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1995,1995,%,49.030000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1996,1996,%,48.990000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1997,1997,%,49.570000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1998,1998,%,50.810000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,1999,1999,%,50.620000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2000,2000,%,51.500000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2001,2001,%,50.720000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2002,2002,%,59.300000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2003,2003,%,60.420000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2004,2004,%,59.670000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2005,2005,%,60.340000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2006,2006,%,61.030000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2007,2007,%,56.600000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2008,2008,%,56.730000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2009,2009,%,55.080000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2010,2010,%,59.870000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2011,2011,%,59.840000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2012,2012,%,64.480000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2013,2013,%,64.290000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2014,2014,%,64.310000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2015,2015,%,64.100000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2016,2016,%,63.950000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2017,2017,%,63.900000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2018,2018,%,63.690000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2019,2019,%,63.640000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7208,Share in Agricultural land,2020,2020,%,63.790000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1992,1992,%,25.360000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1993,1993,%,24.930000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1994,1994,%,24.970000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1995,1995,%,24.810000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1996,1996,%,24.850000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1997,1997,%,25.010000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1998,1998,%,25.800000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,1999,1999,%,25.520000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2000,2000,%,25.010000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2001,2001,%,24.770000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2002,2002,%,31.100000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2003,2003,%,30.910000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2004,2004,%,29.610000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2005,2005,%,29.140000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2006,2006,%,29.370000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2007,2007,%,24.140000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2008,2008,%,23.900000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2009,2009,%,22.130000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2010,2010,%,26.570000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2011,2011,%,26.530000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2012,2012,%,32.390000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2013,2013,%,32.120000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2014,2014,%,32.160000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2015,2015,%,32.080000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2016,2016,%,32.080000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2017,2017,%,32.080000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2018,2018,%,31.920000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2019,2019,%,31.920000,E
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,7209,Share in Land area,2020,2020,%,31.920000,E
154,'807,North Macedonia,6611,Agriculture area actually irrigated,7208,Share in Agricultural land,2007,2007,%,7.400000,E
154,'807,North Macedonia,6611,Agriculture area actually irrigated,7208,Share in Agricultural land,2013,2013,%,5.840000,E
154,'807,North Macedonia,6611,Agriculture area actually irrigated,7208,Share in Agricultural land,2016,2016,%,6.670000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1992,1992,%,6.120000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1993,1993,%,5.470000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1994,1994,%,5.400000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1995,1995,%,4.740000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1996,1996,%,4.260000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1997,1997,%,4.290000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1998,1998,%,4.260000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,1999,1999,%,4.290000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2000,2000,%,4.450000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2001,2001,%,5.880000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2002,2002,%,6.820000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2003,2003,%,8.380000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2004,2004,%,10.140000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2005,2005,%,10.420000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2006,2006,%,10.460000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2007,2007,%,11.900000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2008,2008,%,12.040000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2009,2009,%,12.640000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2010,2010,%,11.440000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2011,2011,%,11.450000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2012,2012,%,10.100000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2013,2013,%,10.160000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2014,2014,%,10.150000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2015,2015,%,10.140000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2016,2016,%,10.120000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2017,2017,%,10.110000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2018,2018,%,10.130000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2019,2019,%,10.120000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7208,Share in Agricultural land,2020,2020,%,10.140000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1992,1992,%,12.080000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1993,1993,%,10.710000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1994,1994,%,10.590000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1995,1995,%,9.300000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1996,1996,%,8.360000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1997,1997,%,8.500000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1998,1998,%,8.660000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,1999,1999,%,8.690000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,2000,2000,%,9.180000,E
154,'807,North Macedonia,6690,Land area equipped for irrigation,7252,Share in Cropland,2001,2001,%,11.930000,E
