Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2012,2012,millions,466703.287600,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2013,2013,millions,501891.445700,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2014,2014,millions,527630.599400,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2015,2015,millions,558953.615500,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2016,2016,millions,594794.862800,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2017,2017,millions,618105.682400,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2018,2018,millions,660878.000000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2019,2019,millions,692682.900000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2020,2020,millions,655930.800000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6109,Value Local Currency,2021,2021,millions,723239.300000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1990,1990,millions,2911.754369,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1991,1991,millions,2915.997372,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1992,1992,millions,2739.202118,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1993,1993,millions,2963.449626,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1994,1994,millions,3559.611794,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1995,1995,millions,4707.029598,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1996,1996,millions,4642.001493,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1997,1997,millions,3912.995037,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1998,1998,millions,3765.731208,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,1999,1999,millions,3863.608393,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2000,2000,millions,3772.861492,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2001,2001,millions,3709.646980,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2002,2002,millions,4018.349891,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2003,2003,millions,4946.289079,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2004,2004,millions,5682.786308,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2005,2005,millions,6258.611723,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2006,2006,millions,6861.220709,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2007,2007,millions,8336.484627,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2008,2008,millions,9909.546094,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2009,2009,millions,9401.730652,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2010,2010,millions,9407.160111,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2011,2011,millions,10494.629800,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2012,2012,millions,9745.267306,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2013,2013,millions,10817.712030,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2014,2014,millions,11362.256670,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2015,2015,millions,10064.513040,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2016,2016,millions,10672.464610,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2017,2017,millions,11307.061190,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2018,2018,millions,12683.068030,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2019,2019,millions,12606.336630,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2020,2020,millions,12114.488450,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6110,Value US$,2021,2021,millions,13881.177350,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1990,1990,US$,1424.416106,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1991,1991,US$,1431.736346,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1992,1992,US$,1357.369127,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1993,1993,US$,1484.030254,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1994,1994,US$,1795.554707,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1995,1995,US$,2372.537807,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1996,1996,US$,2327.720877,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1997,1997,US$,1952.364363,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1998,1998,US$,1870.850999,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,1999,1999,US$,1909.106825,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2000,2000,US$,1851.315003,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2001,2001,US$,1806.601678,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2002,2002,US$,1946.180018,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2003,2003,US$,2388.194088,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2004,2004,US$,2737.539132,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2005,2005,US$,3010.884753,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2006,2006,US$,3296.959845,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2007,2007,US$,4001.215571,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2008,2008,US$,4749.984587,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2009,2009,US$,4498.894218,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2010,2010,US$,4492.804620,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2011,2011,US$,5004.355922,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2012,2012,US$,4641.757287,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2013,2013,US$,5145.863782,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2014,2014,US$,5397.000543,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2015,2015,US$,4774.522994,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2016,2016,US$,5057.570297,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2017,2017,US$,5353.775388,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2018,2018,US$,6001.004040,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2019,2019,US$,5962.765933,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2020,2020,US$,5738.548212,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6119,Value US$ per capita,2021,2021,US$,6599.619342,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1990,1990,millions,374234.948200,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1991,1991,millions,362520.697100,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1992,1992,millions,332953.561300,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1993,1993,millions,328877.240300,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1994,1994,millions,322819.085600,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1995,1995,millions,319220.310200,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1996,1996,millions,323002.878600,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1997,1997,millions,327654.497900,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1998,1998,millions,338726.694000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",1999,1999,millions,353423.730900,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2000,2000,millions,369503.399100,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2001,2001,millions,358170.053300,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2002,2002,millions,363519.916600,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2003,2003,millions,371599.378800,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2004,2004,millions,388968.586000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2005,2005,millions,407343.509300,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2006,2006,millions,428268.566800,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2007,2007,millions,455992.399000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2008,2008,millions,480943.899800,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2009,2009,millions,479218.946800,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2010,2010,millions,495314.889900,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2011,2011,millions,506904.838000,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2012,2012,millions,504593.363600,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2013,2013,millions,519351.899300,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2014,2014,millions,538202.182100,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2015,2015,millions,558953.615500,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2016,2016,millions,574874.633900,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2017,2017,millions,581092.326600,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2018,2018,millions,597831.188500,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2019,2019,millions,621208.699100,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2020,2020,millions,583247.587200,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6183,"Value Local Currency, 2015 prices",2021,2021,millions,606369.492200,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1990,1990,US$,3296.427124,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1991,1991,US$,3204.982965,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1992,1992,US$,2970.807762,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1993,1993,US$,2965.486984,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1994,1994,US$,2932.055623,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1995,1995,US$,2897.168303,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1996,1996,US$,2916.412936,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1997,1997,US$,2943.640070,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1998,1998,US$,3030.095407,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",1999,1999,US$,3144.487219,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2000,2000,US$,3264.712138,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2001,2001,US$,3140.769718,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2002,2002,US$,3170.154780,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2003,2003,US$,3230.591908,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2004,2004,US$,3373.887023,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2005,2005,US$,3528.530867,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2006,2006,US$,3705.488461,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2007,2007,US$,3940.792765,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2008,2008,US$,4150.972499,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2009,2009,US$,4129.038709,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2010,2010,US$,4259.487791,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2011,2011,US$,4352.356893,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2012,2012,US$,4327.600910,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2013,2013,US$,4448.377043,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2014,2014,US$,4603.099022,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2015,2015,US$,4774.522994,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2016,2016,US$,4905.320041,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2017,2017,US$,4954.188673,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2018,2018,US$,5093.251980,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2019,2019,US$,5290.703059,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2020,2020,US$,4974.700077,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6185,"Value US$ per capita, 2015 prices",2021,2021,US$,5190.950935,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1990,1990,millions,6738.470620,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1991,1991,millions,6527.543935,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1992,1992,millions,5995.158393,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1993,1993,millions,5921.760199,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1994,1994,millions,5812.677127,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1995,1995,millions,5747.877616,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1996,1996,millions,5815.986503,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1997,1997,millions,5899.743512,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1998,1998,millions,6099.109360,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",1999,1999,millions,6363.744055,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2000,2000,millions,6653.274395,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2001,2001,millions,6449.206287,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2002,2002,millions,6545.535871,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2003,2003,millions,6691.014585,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2004,2004,millions,7003.764351,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2005,2005,millions,7334.623030,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2006,2006,millions,7711.399400,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2007,2007,millions,8210.594436,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2008,2008,millions,8659.870903,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2009,2009,millions,8628.811416,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2010,2010,millions,8918.634802,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2011,2011,millions,9127.323289,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2012,2012,millions,9085.702903,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2013,2013,millions,9351.444945,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2014,2014,millions,9690.862943,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2015,2015,millions,10064.513040,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2016,2016,millions,10351.186730,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2017,2017,millions,10463.142440,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2018,2018,millions,10764.542220,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2019,2019,millions,11185.477430,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2020,2020,millions,10501.950040,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6184,"Value US$, 2015 prices",2021,2021,millions,10918.282830,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1991,1991,%,109.817368,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1992,1992,%,1207.646001,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1993,1993,%,394.385129,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1994,1994,%,123.415783,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1995,1995,%,15.785973,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1996,1996,%,4.083691,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1997,1997,%,5.426646,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1998,1998,%,4.816738,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,1999,1999,%,7.195991,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2000,2000,%,13.099956,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2001,2001,%,1.507196,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2002,2002,%,2.451024,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2003,2003,%,3.911213,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2004,2004,%,4.500479,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2005,2005,%,9.851395,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2006,2006,%,8.556483,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2007,2007,%,11.363568,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2008,2008,%,11.263475,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2009,2009,%,-0.064598,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2010,2010,%,5.468549,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2011,2011,%,6.149300,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2012,2012,%,0.542272,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2013,2013,%,7.539728,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2014,2014,%,5.128430,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2015,2015,%,5.936543,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2016,2016,%,6.412204,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2017,2017,%,3.919136,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2018,2018,%,6.919904,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2019,2019,%,4.812522,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2020,2020,%,-5.305761,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6155,Annual growth Local Currency,2021,2021,%,10.261525,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1991,1991,%,-3.130186,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1992,1992,%,-8.155986,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1993,1993,%,-1.224291,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1994,1994,%,-1.842072,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1995,1995,%,-1.114796,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1996,1996,%,1.184940,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1997,1997,%,1.440117,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1998,1998,%,3.379229,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",1999,1999,%,4.338907,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2000,2000,%,4.549685,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2001,2001,%,-3.067183,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2002,2002,%,1.493666,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2003,2003,%,2.222564,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2004,2004,%,4.674176,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2005,2005,%,4.724012,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2006,2006,%,5.136956,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2007,2007,%,6.473469,X,
154,'807,North Macedonia,22008,Gross Domestic Product,6181,"Annual growth Local Currency, 2015 prices",2008,2008,%,5.471912,X,
